"map","file","graphics_id"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_SHRUB1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub1\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_SHRUB2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub2\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_SHRUB3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub3\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_SHRUB4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Shrub4\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_TREE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree1\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_TREE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree2\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_TREE3","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree3\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_TREE4","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_Tree4\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_B"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_C"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_D"
"MAP_SECRET_BASE_YELLOW_CAVE1","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave1\map.json","OBJ_EVENT_GFX_VAR_F"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_0"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_1"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_2"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_3"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_4"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_5"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_6"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_7"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_8"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_9"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_A"
"MAP_SECRET_BASE_YELLOW_CAVE2","C:\Users\Zauke07\Desktop\decompsger\pokeemerald-expansion\data\maps\SecretBase_YellowCave2\map.json","OBJ_EVENT_GFX_VAR_B"
